ticker,accession_number,form,filing_date,target_cik,document_issuer_cik,document_issuer_name,archive_cik,structured_position_rows,supported_common_equity_rows,interval_family,source_url,source_sha256
BTBT,0001213900-25-072656,3,2025-08-06,0001710350,0002042022,"WhiteFiber, Inc.",0001710350,1,1,NON_TARGET_ISSUER_DOCUMENT_MUST_BE_REJECTED,https://www.sec.gov/Archives/edgar/data/1710350/000121390025072656/ownership.xml,1ac2ebee60ded00ae78cf990c30fea7582e499c8a38033217a7d254ab98778c0
CDT,0001493152-24-049097,DEF 14A,2024-12-06,0001896212,,,0001896212,9,9,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1896212/000149315224049097/formdef14a.htm,a0597aaa59c8c8bf29201ae1eb79c1411f445775cb6bf86719773e498aa39f5a
CJES,0001104659-15-022136,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000110465915022136/a3.xml,d34b6e71d270241a8c747e4a40a664e102a5e97d99e76d1c27f2792e74abc670
CJES,0001209191-15-028878,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,3,3,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115028878/doc3.xml,f3685def89abb96e522429954f94af6fd37358d73fca8c9381b35f9017911308
CJES,0001209191-15-028886,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,3,3,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115028886/doc3.xml,b863148e0c417bc79b08af8173e9f04da20d5b33b94f2899587990532828f832
CJES,0001209191-15-028893,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115028893/doc3.xml,9e138af05a7678623c2f13e724c3a93c9beeadebb95289f36b763251bacc1115
CJES,0001209191-15-028895,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115028895/doc3.xml,6790e38a0e6da54e9f3d5c0b8ec6b7a4400dcf879b8a9a7f85f6939f40fe9f56
CJES,0001209191-15-028900,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115028900/doc3.xml,460db98bbf065fc8602527a108bd2c354104a301571e8e3ef73a19a66258d97e
CJES,0001209191-15-028918,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115028918/doc3.xml,7a907c38202860101aad492a9860deba363849c8e4372f2d562e64a9db9dc5c7
CJES,0001209191-15-028923,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115028923/doc3.xml,34278e0056204f68319ae7e9e7f9eddc50ad0c5d3a6d7e691e9188a578864bb0
CJES,0001209191-15-028942,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115028942/doc3.xml,5196052dd425df9dab525271d2551c7d3a426fdc06ee31050b30c5eefe464b6c
CJES,0001209191-15-028945,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115028945/doc3.xml,a5f2679201910e600c5723b7879fadace0d2ac09b7966c502e8a7a8aa62a8f2d
CJES,0001209191-15-028951,3,2015-03-24,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115028951/doc3.xml,74989253b401902733cd883b04956251fef7b9acc85327ba037f12721ad1bcea
CJES,0001193125-15-159831,10-K/A,2015-04-30,0001615817,,,0001615817,11,11,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000119312515159831/d917205d10ka.htm,49a4836405558cdd964fadbedc1eb314d0feb558d92b1d69df14b4702c3efd67
CJES,0001209191-15-051530,3,2015-06-09,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000120919115051530/doc3.xml,df32dbe5ffb543b9c5c62ee183f48b355f7970b4a09c84e14ce6abe9e0aeb6cb
CJES,0001193125-15-398579,DEF 14A,2015-12-09,0001615817,,,0001615817,13,13,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000119312515398579/d94250ddef14a.htm,1e24eee3cbf460d49ab913b8ce6bedea356655f84181c6cd79ad7ad7dc5b95d6
CJES,0001193125-16-539949,DEF 14A,2016-04-13,0001615817,,,0001615817,13,13,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000119312516539949/d16361ddef14a.htm,75440da48731baa999bd2e64bd35cd5f6c77caba36305191f1dbb177aeb8d8ce
CJES,0000899243-16-021818,4,2016-06-06,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000089924316021818/doc4.xml,0ead5359a30e5c3f89d670f5373dc383b366c30f49fe4c5f55f06edbc0dc1521
CJES,0000899243-16-021819,4,2016-06-06,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000089924316021819/doc4.xml,390435e34f263e234c9f3e379726f0c9d03f6814e683e82ec4e4fac904399aba
CJES,0000899243-16-021823,4,2016-06-06,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000089924316021823/doc4.xml,8cfac538de8e42a4f609cf3f9fd3ae6a6e1dd6cf8cf178331187e26608e4e6e7
CJES,0000899243-16-021824,4,2016-06-06,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000089924316021824/doc4.xml,c5dd932c82641830e4ab1d4b27cc86037d012704a6fd42bdef719947f60c01e3
CJES,0000899243-16-021825,4,2016-06-06,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000089924316021825/doc4.xml,02c5678c05dd018ce411d185fb72c6a6e8d202975315d5f48f20a9825f269805
CJES,0000899243-16-021828,4,2016-06-06,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000089924316021828/doc4.xml,b3e159fa18fff3dad6da2598e343abba4ee3528302ba992cc91f8a526d1ae0e3
CJES,0000899243-16-021830,4,2016-06-06,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000089924316021830/doc4.xml,e01f577d69583712c609dfdc621506c9ce427179741c366af01c48151ce6db0f
CJES,0000899243-16-021831,4,2016-06-06,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000089924316021831/doc4.xml,5389036c53fbe64db761769626250d89c9e71c861889e2b7e758f35ba84399d7
CJES,0000899243-16-023490,3,2016-06-23,0001615817,0001615817,C&J Energy Services Ltd.,0001615817,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1615817/000089924316023490/doc3.xml,d461dd2526d27ade006563dda8d36105a13d693781f14d4f10f6d15753193de1
CLRB,0001104659-20-080838,3,2020-07-06,0001279704,0001279704,"Cellectar Biosciences, Inc.",0001279704,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1279704/000110465920080838/tm2023996d1_3.xml,f5222ab473bc2c5a79c66c82fa210e3c377f1dc91e6f49e8d99aca1beaa9db7d
CLRB,0001104659-22-046521,3/A,2022-04-15,0001279704,0001279704,"Cellectar Biosciences, Inc.",0001279704,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1279704/000110465922046521/tm2212832-1_3aseq1.xml,f153625fd42b42e37f0b3e18a442d0ef93629aba6dfe2d12eb3d1a561fd7d0c2
CLRB,0001104659-23-033407,3,2023-03-16,0001279704,0001279704,"Cellectar Biosciences, Inc.",0001279704,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1279704/000110465923033407/tm239814d1_3.xml,7b71df7dc89224e23020d81de1cefb68bddb0cf413cfa3e45157ab907a1ab70c
CLRB,0001104659-25-065570,4,2025-07-03,0001279704,0001279704,"Cellectar Biosciences, Inc.",0001279704,2,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1279704/000110465925065570/tm2519819-1_4seq1.xml,90e22b7ac30d5f97f4e0f6c7c19281f577bed9aab099eff30eb388a27c15076f
CLRB,0001104659-25-065572,4,2025-07-03,0001279704,0001279704,"Cellectar Biosciences, Inc.",0001279704,2,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1279704/000110465925065572/tm2519819-2_4seq1.xml,b520bd7c534fc07fe764cfee01a45f54fb844299b4942bd0e5c10f3260735abf
CLRB,0001104659-25-065573,4,2025-07-03,0001279704,0001279704,"Cellectar Biosciences, Inc.",0001279704,2,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1279704/000110465925065573/tm2519819-3_4seq1.xml,f2d34977800bc649842ef1a6ec92a20beb793df71aa0baa95c74952faeda9547
CLRB,0001104659-25-121691,4,2025-12-16,0001279704,0001279704,"Cellectar Biosciences, Inc.",0001279704,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1279704/000110465925121691/tm2533642-1_4seq1.xml,2a11d9fc932ae9a3262ec82db5e9b11576ea0cd925c5f5efdaadbc1b5a6e6a4c
DGSE,0001493152-19-019089,4,2019-12-12,0000701719,0000701719,Envela Corp,0000701719,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/701719/000149315219019089/ownership.xml,5d10cb4a15769cdf09e6f9840513b0a80341f2a9a7fccdabeb37d9fc25a350a3
DGSE,0001493152-19-019270,4,2019-12-16,0000701719,0000701719,Envela Corp,0000701719,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/701719/000149315219019270/ownership.xml,f7b1c75b33fb9c14084da5453bb96c4bd9c0400c2f2061a68d99471873f0bade
DGSE,0001493152-19-019323,4,2019-12-17,0000701719,0000701719,Envela Corp,0000701719,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/701719/000149315219019323/ownership.xml,8b3e951185605c951a1b577a25bc0de99499e809a3bcc9023082a36179ad907b
ETAK,0001144204-14-020312,3,2014-04-02,0001084384,0001084384,ELEPHANT TALK COMMUNICATIONS CORP,0001084384,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1084384/000114420414020312/v373288_3.xml,d5eed06da9a4f4b091cd0442a3cb0ca868414350c25a227cf5a9f9856ec5fd96
ETAK,0001144204-14-036651,3,2014-06-09,0001084384,0001084384,ELEPHANT TALK COMMUNICATIONS CORP,0001084384,4,4,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1084384/000114420414036651/v381022_3.xml,5c307d2f0f098bbbf4698f43ada2d3f2364db0356cce8cefef63ed55c61148f4
ETAK,0001144204-15-063266,DEF 14A,2015-11-06,0001084384,,,0001084384,14,14,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1084384/000114420415063266/v423948_def14a.htm,130d8b1d231ddc47052c008622104ed6e0d8d45b2de44b7a5abcbc6fe3b08cf1
ETAK,0001144204-16-073979,3,2016-01-05,0001084384,0001084384,ELEPHANT TALK COMMUNICATIONS CORP,0001084384,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1084384/000114420416073979/v428320_3.xml,2a4026dc251870025fc04b98dca1d38d468d0b2212da0f1ea283335384cdc795
ETAK,0001615774-16-003929,3,2016-01-19,0001084384,0001084384,ELEPHANT TALK COMMUNICATIONS CORP,0001084384,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1084384/000161577416003929/s102509_form3.xml,ae8c6f8982f1c037738add9dac0d28ef888fb97e7036a27853e7eeb811424b80
ETAK,0001144204-16-091642,10-K,2016-03-30,0001084384,,,0001084384,10,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/1084384/000114420416091642/v434491_10k.htm,caa40a5fcde2b81e6bab7e57163d91e9d14fec58745bf1dd941fdeddab2404c2
ETAK,0001144204-16-111783,DEF 14A,2016-07-07,0001084384,,,0001084384,11,11,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1084384/000114420416111783/v443694_def14a.htm,67f844f82192e01f05011e13eba86110ffc2cf053bb6843b2324693dbefa59e0
ETAK,0001144204-16-125377,4,2016-09-26,0001084384,0001084384,ELEPHANT TALK COMMUNICATIONS CORP,0001084384,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1084384/000114420416125377/v449452_form4.xml,730ee775e12efb36d6c3f3119d09a5c8fa7d7092784fc879acb2a9f93b4c9795
IDR,0001313440-05-000001,3,2005-01-11,0001030192,0001030192,NEW JERSEY MINING CO,0001030192,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1030192/000131344005000001/primary_doc.xml,a332865dc8e3856d220af8747ccb2ea2adbec83e19beb9bbcfb386af95851e9c
IDR,0001313441-05-000001,3,2005-01-11,0001030192,0001030192,NEW JERSEY MINING CO,0001030192,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1030192/000131344105000001/primary_doc.xml,c234415a6d19dfd9ace2c316721a7e48b66dce9c43529fca48ac925f7324dfd2
IDR,0001052918-14-000137,3,2014-05-05,0001030192,0001030192,NEW JERSEY MINING CO,0001030192,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1030192/000105291814000137/primary_doc.xml,62a63dbfd3820bbc234bcf5a7f09dad1ff014eebe8d110610b6dacd3564449d2
IDR,0001052918-14-000139,SC 13D,2014-05-06,0001030192,,,0001030192,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/1030192/000105291814000139/swallowsch13dmay614.htm,f234e1955d56e20ccbd387251ce5d3a49b6de179ff127251b4d974617f37b0da
IDR,0001052918-15-000040,SC 13D/A,2015-02-02,0001030192,,,0001030192,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/1030192/000105291815000040/swallowsch13djan3015.htm,874ef7539a076d889dc6af0de152061ce65126c54e847978395f5b5848fa19b7
IDR,0001052918-15-000095,3,2015-03-16,0001030192,0001030192,NEW JERSEY MINING CO,0001030192,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1030192/000105291815000095/primary_doc.xml,44d0a891cafbcca293790707148368f13b963d4e8d3c228671f5526dc775eae8
IDR,0001052918-16-001416,3,2016-11-29,0001030192,0001030192,NEW JERSEY MINING CO,0001030192,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1030192/000105291816001416/primary_doc.xml,c9e496ec6bb347b63e47dfbdc0bb3d87661c131e99a015c84fb8f7eee6d14d0f
IDR,0001052918-17-000043,3,2017-01-19,0001030192,0001030192,NEW JERSEY MINING CO,0001030192,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1030192/000105291817000043/primary_doc.xml,26dea02f401b68918a77d4de7d4ce2b597bb5cb848e8761aa28a07960803ed46
IDR,0001052918-17-000044,SC 13D/A,2017-01-19,0001030192,,,0001030192,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/1030192/000105291817000044/swallosch13dajan1717.htm,5c0bcc73b2bcabe7cf0e4b63e26b67a12eb8ad70c5f9b4f54995c1b81db4f70a
IDR,0001052918-17-000311,SC 13D/A,2017-06-12,0001030192,,,0001030192,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/1030192/000105291817000311/swallowsch13dajune1217.htm,8a420bdfb8b3a9c30bbc09d07cc6c4ae167e5de6e68d13bf7fca760ccfcc20af
INPX,0001213900-18-011053,3,2018-08-14,0001529113,0001737372,"Sysorex, Inc.",0001529113,1,1,NON_TARGET_ISSUER_DOCUMENT_MUST_BE_REJECTED,https://www.sec.gov/Archives/edgar/data/1529113/000121390018011053/ownership.xml,485d48054ad76eba22a9c5056dd1b8ae9e14c6fc57664e0e513945a93a14615f
IPXX,0000950170-25-028381,3,2025-02-27,0001970622,0001970622,Inflection Point Acquisition Corp. II,0001970622,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1970622/000095017025028381/ownership.xml,c908e9ce69f011e18363b63ac85196c7f5f752367815f8a3bc5b3933fa18e90a
LAB,0001181431-11-008836,3,2011-02-09,0001162194,0001162194,FLUIDIGM CORP,0001162194,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000118143111008836/rrd300147.xml,88c9fe6e4cd535047efd2e514a3d8e7e35c34d9d41cf1b36e4529b59b3ee92ab
LAB,0001181431-11-008841,3,2011-02-09,0001162194,0001162194,FLUIDIGM CORP,0001162194,4,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/1162194/000118143111008841/rrd300144.xml,cc7907ad6525588a7e32a4bc77ecfa1f91c0c9fffef6a7b016e213e0d117edf0
LAB,0001181431-11-008843,3,2011-02-09,0001162194,0001162194,FLUIDIGM CORP,0001162194,4,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/1162194/000118143111008843/rrd300143.xml,b85e102771ce63226cbc397fc0ce99ca40f64ce4afe8a3beb6b7be48b1cb1122
LAB,0001181431-11-008844,3,2011-02-09,0001162194,0001162194,FLUIDIGM CORP,0001162194,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000118143111008844/rrd300149.xml,302b029496fa40565bf32b565c897db77fb4d3cde89fcf85f11eef542cf058dd
LAB,0001181431-11-022105,3,2011-04-04,0001162194,0001162194,FLUIDIGM CORP,0001162194,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000118143111022105/rrd307504.xml,1205c0bd9aa00b294942850ec57ed6c76ec2b69f8657c91f4a8a6bcaa053d354
LAB,0000899243-15-003321,3,2015-08-17,0001162194,0001162194,FLUIDIGM CORP,0001162194,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000089924315003321/doc3.xml,5f22b1ac598826504b865e3489bf9b11267a5d9b7652d0780e9e8e9ec0bca3b2
LAB,0001162194-16-000222,3,2016-08-04,0001162194,0001162194,FLUIDIGM CORP,0001162194,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000116219416000222/wf-form3_147035673668345.xml,0e7c873c9fd2fd7dbdea5b9a6e4180582f21f6205084d2321337a92172d78182
LAB,0000921895-16-005909,3,2016-10-24,0001162194,0001162194,FLUIDIGM CORP,0001162194,3,3,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000092189516005909/form310737003_10242016.xml,12775f73d3a43a4dc3b40f36986e0e8cf129b0c1d92cb15eadbc5afaebbb8349
LAB,0000921895-16-005917,3/A,2016-10-26,0001162194,0001162194,FLUIDIGM CORP,0001162194,3,3,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000092189516005917/form3a10737003_10252016.xml,2a5c2d71eb8240bfe415e8b27ba1a154b32a1b38e957ec4f7d73ac27ea58875c
LAB,0001162194-17-000033,3,2017-03-27,0001162194,0001162194,FLUIDIGM CORP,0001162194,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000116219417000033/wf-form3_149063570604775.xml,6a4f7500a174efc8892e8379f50018c7a23d4bafa1c2025fd7bbf4bffd823414
LAB,0001766150-19-000006,3,2019-04-10,0001162194,0001162194,FLUIDIGM CORP,0001162194,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000176615019000006/primary_doc.xml,036acdf12e4993ef7df166511806ed2e13ab8df325ed7d7032e6a8817362ae6c
LAB,0001162194-20-000050,3,2020-05-15,0001162194,0001162194,FLUIDIGM CORP,0001162194,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000116219420000050/wf-form3_158958551703398.xml,4f10c30abf407fb1108ceb2d2dc1a952d484d54a52af63e6c2c876520556f9b8
LAB,0000902664-21-002670,3,2021-05-10,0001162194,0001162194,FLUIDIGM CORP,0001162194,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1162194/000090266421002670/ownership.xml,dee00b73c2651c60d661ec5814442190abce020c8b4c95f514ee4af6ac567edf
MBI,0001209191-08-020525,3,2008-03-27,0000814585,0000030125,RIVUS BOND FUND,0000814585,1,1,NON_TARGET_ISSUER_DOCUMENT_MUST_BE_REJECTED,https://www.sec.gov/Archives/edgar/data/814585/000120919108020525/doc3.xml,5fd2865a815e62de7d8b523317ac4bd249cbbc5f4108ed2d944483745f80a8c9
MCAC,0001104659-23-047768,10-K,2023-04-20,0001895249,,Monterey Capital Acquisition Corporation,0001895249,5,5,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1895249/000110465923047768/mcac-20221231x10k.htm,fea83b984bd4eecb4dcda3cb55866f331e28e3c2d788445d359a955404dc5a60
MCAC,0001140361-23-047697,DEF 14A,2023-10-11,0001895249,,,0001895249,10,10,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1895249/000114036123047697/ny20011393x2_def14a.htm,adaa6becd6c487cca9e8ef5add76f3aa2d1fb135d2207fd2853fe95326353ab1
MCAC,0001410578-24-000186,10-K,2024-03-13,0001895249,,Monterey Capital Acquisition Corporation,0001895249,12,12,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1895249/000141057824000186/mcac-20231231x10k.htm,29f645ef104c991c3fb5f9d8f892b869c8d616265874b8f94e213b7656523075
MCAC,0001140361-24-019479,DEF 14A,2024-04-12,0001895249,,,0001895249,12,12,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/1895249/000114036124019479/ny20024729x2_def14a.htm,a3f03e6a235d06b96d0f3d1fde6297c9907fa2c9fb797ba87b061cd867520f9b
OSG,0001316444-05-000001,3,2005-03-10,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000131644405000001/primary_doc.xml,64414650554fae39cb8b0b406fc4d673c23b4a002f389ab0cd262a5157e94560
OSG,0001320048-05-000001,3,2005-03-10,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000132004805000001/primary_doc.xml,3497193a4ac386e9c63a3da1361e59c1e2b05d9e104d1f7b202c95f58ff61386
OSG,0001185488-05-000003,3,2005-04-29,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000118548805000003/primary_doc.xml,73f82c4513d808414dfc1f355f8bff77e97109d73d185e9f93c8267c93fbce7f
OSG,0001337822-05-000001,3,2005-09-08,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000133782205000001/primary_doc.xml,fa1a2689b12b9241935a87ca6067a134360f0d29061c403a7b69b9ebb364dd2d
OSG,0001337856-05-000001,3,2005-09-08,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000133785605000001/primary_doc.xml,f0dcb90561b9b7d2707c825cc63f17d738cd7df6b3faf8b7f08805bf98cc8363
