contract_version,lesson_id,image_id,source_ref,resolved_path,resolution_status,referenced_from_section_ids,visual_type,contains_numbers,contains_code,contains_chart,contains_platform_config,extracted_values_ref,technical_reading_ref,doctrine_relevance,requires_human_review,notes
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0001,../img/000.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/000.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0001.md,image_evidence_notes/sersan_practice_17_revised_img_0001.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0025,../img/026.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/026.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0025.md,image_evidence_notes/sersan_practice_17_revised_img_0025.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0026,../img/027.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/027.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0026.md,image_evidence_notes/sersan_practice_17_revised_img_0026.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0027,../img/028.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/028.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0027.md,image_evidence_notes/sersan_practice_17_revised_img_0027.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0028,../img/029.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/029.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0028.md,image_evidence_notes/sersan_practice_17_revised_img_0028.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0029,../img/030.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/030.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0029.md,image_evidence_notes/sersan_practice_17_revised_img_0029.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0030,../img/031.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/031.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0030.md,image_evidence_notes/sersan_practice_17_revised_img_0030.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0031,../img/032.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/032.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0031.md,image_evidence_notes/sersan_practice_17_revised_img_0031.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0032,../img/033.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/033.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0032.md,image_evidence_notes/sersan_practice_17_revised_img_0032.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0033,../img/035.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/035.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0033.md,image_evidence_notes/sersan_practice_17_revised_img_0033.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0034,../img/036.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/036.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0034.md,image_evidence_notes/sersan_practice_17_revised_img_0034.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0035,../img/037.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/037.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0035.md,image_evidence_notes/sersan_practice_17_revised_img_0035.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0036,../img/038.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/038.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0036.md,image_evidence_notes/sersan_practice_17_revised_img_0036.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0037,../img/039.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/039.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0037.md,image_evidence_notes/sersan_practice_17_revised_img_0037.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0038,../img/040.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/040.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0038.md,image_evidence_notes/sersan_practice_17_revised_img_0038.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0039,../img/041.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/041.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0039.md,image_evidence_notes/sersan_practice_17_revised_img_0039.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0040,../img/042.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/042.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0040.md,image_evidence_notes/sersan_practice_17_revised_img_0040.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0041,../img/043.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/043.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0041.md,image_evidence_notes/sersan_practice_17_revised_img_0041.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0042,../img/044.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/044.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0042.md,image_evidence_notes/sersan_practice_17_revised_img_0042.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0043,../img/045.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/045.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0043.md,image_evidence_notes/sersan_practice_17_revised_img_0043.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0044,../img/046.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/046.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0044.md,image_evidence_notes/sersan_practice_17_revised_img_0044.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0045,../img/048.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/048.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0045.md,image_evidence_notes/sersan_practice_17_revised_img_0045.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0046,../img/049.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/049.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0046.md,image_evidence_notes/sersan_practice_17_revised_img_0046.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0047,../img/050.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/050.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0047.md,image_evidence_notes/sersan_practice_17_revised_img_0047.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0048,../img/051.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/051.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0048.md,image_evidence_notes/sersan_practice_17_revised_img_0048.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0049,../img/052.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/052.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0049.md,image_evidence_notes/sersan_practice_17_revised_img_0049.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0050,../img/053.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/053.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0050.md,image_evidence_notes/sersan_practice_17_revised_img_0050.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0051,../img/054.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/054.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0051.md,image_evidence_notes/sersan_practice_17_revised_img_0051.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0052,../img/055.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/055.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0052.md,image_evidence_notes/sersan_practice_17_revised_img_0052.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0053,../img/056.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/056.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0053.md,image_evidence_notes/sersan_practice_17_revised_img_0053.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0054,../img/057.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/057.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0054.md,image_evidence_notes/sersan_practice_17_revised_img_0054.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0055,../img/058.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/058.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0055.md,image_evidence_notes/sersan_practice_17_revised_img_0055.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0056,../img/059.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/059.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0056.md,image_evidence_notes/sersan_practice_17_revised_img_0056.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0057,../img/060.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/060.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0057.md,image_evidence_notes/sersan_practice_17_revised_img_0057.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0058,../img/061.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/061.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0058.md,image_evidence_notes/sersan_practice_17_revised_img_0058.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_17_revised,sersan_practice_17_revised_img_0059,../img/062.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/27-practice-17/img/062.png,resolved_lesson_fallback,sersan_practice_17_revised_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_17_revised_img_0059.md,image_evidence_notes/sersan_practice_17_revised_img_0059.md,critical,true,automated contextual image reading; numeric OCR not performed
