contract_version,lesson_id,image_id,source_ref,resolved_path,resolution_status,referenced_from_section_ids,visual_type,contains_numbers,contains_code,contains_chart,contains_platform_config,extracted_values_ref,technical_reading_ref,doctrine_relevance,requires_human_review,notes
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0001,../02_workshops/13-practice-03/img/08.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/08.png,resolved_direct,sersan_practice_03_donchain_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0001.md,image_evidence_notes/sersan_practice_03_donchain_img_0001.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0021,../02_workshops/13-practice-03/img/22.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/22.png,resolved_direct,sersan_practice_03_donchain_sec_0004,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0021.md,image_evidence_notes/sersan_practice_03_donchain_img_0021.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0022,../02_workshops/13-practice-03/img/20.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/20.png,resolved_direct,sersan_practice_03_donchain_sec_0005,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0022.md,image_evidence_notes/sersan_practice_03_donchain_img_0022.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0023,../02_workshops/13-practice-03/img/24.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/24.png,resolved_direct,sersan_practice_03_donchain_sec_0005,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0023.md,image_evidence_notes/sersan_practice_03_donchain_img_0023.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0024,../02_workshops/13-practice-03/img/59.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/59.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0024.md,image_evidence_notes/sersan_practice_03_donchain_img_0024.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0025,../02_workshops/13-practice-03/img/26.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/26.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0025.md,image_evidence_notes/sersan_practice_03_donchain_img_0025.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0026,../02_workshops/13-practice-03/img/27.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/27.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0026.md,image_evidence_notes/sersan_practice_03_donchain_img_0026.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0027,../02_workshops/13-practice-03/img/28.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/28.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0027.md,image_evidence_notes/sersan_practice_03_donchain_img_0027.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0028,../02_workshops/13-practice-03/img/29.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/29.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0028.md,image_evidence_notes/sersan_practice_03_donchain_img_0028.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0029,../02_workshops/13-practice-03/img/31.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/31.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0029.md,image_evidence_notes/sersan_practice_03_donchain_img_0029.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0030,../02_workshops/13-practice-03/img/60.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/60.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0030.md,image_evidence_notes/sersan_practice_03_donchain_img_0030.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0031,../02_workshops/13-practice-03/img/32.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/32.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0031.md,image_evidence_notes/sersan_practice_03_donchain_img_0031.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0032,../02_workshops/13-practice-03/img/61.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/61.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0032.md,image_evidence_notes/sersan_practice_03_donchain_img_0032.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0033,../02_workshops/13-practice-03/img/62.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/62.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0033.md,image_evidence_notes/sersan_practice_03_donchain_img_0033.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0034,../02_workshops/13-practice-03/img/36.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/36.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0034.md,image_evidence_notes/sersan_practice_03_donchain_img_0034.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0035,../02_workshops/13-practice-03/img/37.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/37.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0035.md,image_evidence_notes/sersan_practice_03_donchain_img_0035.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0036,../02_workshops/13-practice-03/img/38.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/38.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0036.md,image_evidence_notes/sersan_practice_03_donchain_img_0036.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0037,../02_workshops/13-practice-03/img/33.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/33.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0037.md,image_evidence_notes/sersan_practice_03_donchain_img_0037.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0038,../02_workshops/13-practice-03/img/39.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/39.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0038.md,image_evidence_notes/sersan_practice_03_donchain_img_0038.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0039,../02_workshops/13-practice-03/img/40.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/40.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0039.md,image_evidence_notes/sersan_practice_03_donchain_img_0039.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0040,../02_workshops/13-practice-03/img/41.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/41.png,resolved_direct,sersan_practice_03_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0040.md,image_evidence_notes/sersan_practice_03_donchain_img_0040.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0041,../02_workshops/13-practice-03/img/42.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/42.png,resolved_direct,sersan_practice_03_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0041.md,image_evidence_notes/sersan_practice_03_donchain_img_0041.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0042,../02_workshops/13-practice-03/img/43.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/43.png,resolved_direct,sersan_practice_03_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0042.md,image_evidence_notes/sersan_practice_03_donchain_img_0042.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0043,../02_workshops/13-practice-03/img/44.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/44.png,resolved_direct,sersan_practice_03_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0043.md,image_evidence_notes/sersan_practice_03_donchain_img_0043.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0044,../02_workshops/13-practice-03/img/45.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/45.png,resolved_direct,sersan_practice_03_donchain_sec_0009,drawdown_curve,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0044.md,image_evidence_notes/sersan_practice_03_donchain_img_0044.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0045,../02_workshops/13-practice-03/img/46.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/46.png,resolved_direct,sersan_practice_03_donchain_sec_0009,drawdown_curve,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0045.md,image_evidence_notes/sersan_practice_03_donchain_img_0045.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0046,../02_workshops/13-practice-03/img/47.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/47.png,resolved_direct,sersan_practice_03_donchain_sec_0009,drawdown_curve,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0046.md,image_evidence_notes/sersan_practice_03_donchain_img_0046.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0047,../02_workshops/13-practice-03/img/48.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/48.png,resolved_direct,sersan_practice_03_donchain_sec_0009,drawdown_curve,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0047.md,image_evidence_notes/sersan_practice_03_donchain_img_0047.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0048,../02_workshops/13-practice-03/img/49.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/49.png,resolved_direct,sersan_practice_03_donchain_sec_0009,drawdown_curve,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0048.md,image_evidence_notes/sersan_practice_03_donchain_img_0048.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0049,../02_workshops/13-practice-03/img/50.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/50.png,resolved_direct,sersan_practice_03_donchain_sec_0009,drawdown_curve,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0049.md,image_evidence_notes/sersan_practice_03_donchain_img_0049.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0050,../02_workshops/13-practice-03/img/51.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/51.png,resolved_direct,sersan_practice_03_donchain_sec_0009,drawdown_curve,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0050.md,image_evidence_notes/sersan_practice_03_donchain_img_0050.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0051,../02_workshops/13-practice-03/img/52.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/52.png,resolved_direct,sersan_practice_03_donchain_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0051.md,image_evidence_notes/sersan_practice_03_donchain_img_0051.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0052,../02_workshops/13-practice-03/img/53.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/53.png,resolved_direct,sersan_practice_03_donchain_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0052.md,image_evidence_notes/sersan_practice_03_donchain_img_0052.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0053,../02_workshops/13-practice-03/img/54.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/54.png,resolved_direct,sersan_practice_03_donchain_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0053.md,image_evidence_notes/sersan_practice_03_donchain_img_0053.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0054,../02_workshops/13-practice-03/img/57.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/57.png,resolved_direct,sersan_practice_03_donchain_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0054.md,image_evidence_notes/sersan_practice_03_donchain_img_0054.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0055,../02_workshops/13-practice-03/img/64.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/64.png,resolved_direct,sersan_practice_03_donchain_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0055.md,image_evidence_notes/sersan_practice_03_donchain_img_0055.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_img_0056,../02_workshops/13-practice-03/img/65.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/13-practice-03/img/65.png,resolved_direct,sersan_practice_03_donchain_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_03_donchain_img_0056.md,image_evidence_notes/sersan_practice_03_donchain_img_0056.md,high,true,automated contextual image reading; numeric OCR not performed
