contract_version,lesson_id,translation_id,rule_id,target,tsis_artifact_candidate,action_type,priority,blocking_power,consumer_scope,implementation_hint,requires_human_review,source_anchor_refs,notes
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0011,sersan_practice_03_donchain_rule_0011,strategy_evaluator,TSIS_STRATEGY_ROBUSTNESS_EVALUATOR_CANDIDATE,require,high,hard_gate,backtest|AlphaEvolve,"Record IS/OOS or comparable validation evidence, local stability and selection rationale before the candidate can feed TSIS evaluators or AlphaEvolve.",true,sersan_practice_03_donchain_rule_0011,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0012,sersan_practice_03_donchain_rule_0012,data_quality_gate,TSIS_DATA_SEMANTICS_AND_PRICE_VIEW_GATE_CANDIDATE,require,high,hard_gate,backtest|ML|AlphaEvolve,"Version the exit policy and compare variants under the same data, cost and validation assumptions.",true,sersan_practice_03_donchain_rule_0012,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0013,sersan_practice_03_donchain_rule_0013,data_quality_gate,TSIS_DATA_SEMANTICS_AND_PRICE_VIEW_GATE_CANDIDATE,require,high,hard_gate,backtest|ML|AlphaEvolve,"Version the exit policy and compare variants under the same data, cost and validation assumptions.",true,sersan_practice_03_donchain_rule_0013,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0014,sersan_practice_03_donchain_rule_0014,data_quality_gate,TSIS_DATA_SEMANTICS_AND_PRICE_VIEW_GATE_CANDIDATE,require,high,hard_gate,backtest|ML|AlphaEvolve,"Version the exit policy and compare variants under the same data, cost and validation assumptions.",true,sersan_practice_03_donchain_rule_0014,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0015,sersan_practice_03_donchain_rule_0015,data_quality_gate,TSIS_DATA_SEMANTICS_AND_PRICE_VIEW_GATE_CANDIDATE,require,high,hard_gate,backtest|ML|AlphaEvolve,"Measure before/after impact, trade-count change, stability across periods and interaction with other filters.",true,sersan_practice_03_donchain_rule_0015,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0016,sersan_practice_03_donchain_rule_0016,backtest_checklist,TSIS_BACKTEST_MECHANICS_CHECKLIST_CANDIDATE,require,medium,soft_gate,backtest|research,"Measure before/after impact, trade-count change, stability across periods and interaction with other filters.",true,sersan_practice_03_donchain_rule_0016,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0017,sersan_practice_03_donchain_rule_0017,data_quality_gate,TSIS_DATA_SEMANTICS_AND_PRICE_VIEW_GATE_CANDIDATE,require,high,hard_gate,backtest|ML|AlphaEvolve,"Record IS/OOS or comparable validation evidence, local stability and selection rationale before the candidate can feed TSIS evaluators or AlphaEvolve.",true,sersan_practice_03_donchain_rule_0017,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0018,sersan_practice_03_donchain_rule_0018,backtest_checklist,TSIS_BACKTEST_MECHANICS_CHECKLIST_CANDIDATE,require,medium,soft_gate,backtest|research,"Measure before/after impact, trade-count change, stability across periods and interaction with other filters.",false,sersan_practice_03_donchain_rule_0018,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0019,sersan_practice_03_donchain_rule_0019,data_quality_gate,TSIS_DATA_SEMANTICS_AND_PRICE_VIEW_GATE_CANDIDATE,require,high,hard_gate,backtest|ML|AlphaEvolve,"Measure before/after impact, trade-count change, stability across periods and interaction with other filters.",true,sersan_practice_03_donchain_rule_0019,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0020,sersan_practice_03_donchain_rule_0020,backtest_checklist,TSIS_BACKTEST_MECHANICS_CHECKLIST_CANDIDATE,require,medium,soft_gate,backtest|research,"Measure before/after impact, trade-count change, stability across periods and interaction with other filters.",false,sersan_practice_03_donchain_rule_0020,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0021,sersan_practice_03_donchain_rule_0021,backtest_checklist,TSIS_BACKTEST_MECHANICS_CHECKLIST_CANDIDATE,require,medium,soft_gate,backtest|research,"Measure before/after impact, trade-count change, stability across periods and interaction with other filters.",false,sersan_practice_03_donchain_rule_0021,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0022,sersan_practice_03_donchain_rule_0022,backtest_checklist,TSIS_BACKTEST_MECHANICS_CHECKLIST_CANDIDATE,require,medium,soft_gate,backtest|research,"Measure before/after impact, trade-count change, stability across periods and interaction with other filters.",false,sersan_practice_03_donchain_rule_0022,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0023,sersan_practice_03_donchain_rule_0023,strategy_evaluator,TSIS_STRATEGY_ROBUSTNESS_EVALUATOR_CANDIDATE,require,high,hard_gate,backtest|AlphaEvolve,"Record IS/OOS or comparable validation evidence, local stability and selection rationale before the candidate can feed TSIS evaluators or AlphaEvolve.",true,sersan_practice_03_donchain_rule_0023,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0024,sersan_practice_03_donchain_rule_0024,money_management_policy,TSIS_MONEY_MANAGEMENT_POLICY_CANDIDATE,require,high,human_review_gate,backtest|AlphaEvolve|RL,"Report raw-edge metrics and sizing-adjusted metrics separately, including drawdown, worst loss, streak and risk denominator assumptions.",true,sersan_practice_03_donchain_rule_0024,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0025,sersan_practice_03_donchain_rule_0025,strategy_evaluator,TSIS_STRATEGY_ROBUSTNESS_EVALUATOR_CANDIDATE,require,high,hard_gate,backtest|AlphaEvolve,"Record IS/OOS or comparable validation evidence, local stability and selection rationale before the candidate can feed TSIS evaluators or AlphaEvolve.",true,sersan_practice_03_donchain_rule_0025,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0026,sersan_practice_03_donchain_rule_0026,backtest_checklist,TSIS_BACKTEST_MECHANICS_CHECKLIST_CANDIDATE,require,medium,soft_gate,backtest|research,"Version the exit policy and compare variants under the same data, cost and validation assumptions.",false,sersan_practice_03_donchain_rule_0026,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0027,sersan_practice_03_donchain_rule_0027,money_management_policy,TSIS_MONEY_MANAGEMENT_POLICY_CANDIDATE,require,high,human_review_gate,backtest|AlphaEvolve|RL,"Report raw-edge metrics and sizing-adjusted metrics separately, including drawdown, worst loss, streak and risk denominator assumptions.",true,sersan_practice_03_donchain_rule_0027,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0028,sersan_practice_03_donchain_rule_0028,backtest_checklist,TSIS_BACKTEST_MECHANICS_CHECKLIST_CANDIDATE,require,medium,soft_gate,backtest|research,"Version the exit policy and compare variants under the same data, cost and validation assumptions.",false,sersan_practice_03_donchain_rule_0028,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0029,sersan_practice_03_donchain_rule_0029,data_quality_gate,TSIS_DATA_SEMANTICS_AND_PRICE_VIEW_GATE_CANDIDATE,require,high,hard_gate,backtest|ML|AlphaEvolve,"Report raw-edge metrics and sizing-adjusted metrics separately, including drawdown, worst loss, streak and risk denominator assumptions.",true,sersan_practice_03_donchain_rule_0029,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0030,sersan_practice_03_donchain_rule_0030,data_quality_gate,TSIS_DATA_SEMANTICS_AND_PRICE_VIEW_GATE_CANDIDATE,require,high,hard_gate,backtest|ML|AlphaEvolve,"Record IS/OOS or comparable validation evidence, local stability and selection rationale before the candidate can feed TSIS evaluators or AlphaEvolve.",true,sersan_practice_03_donchain_rule_0030,Candidate translation; requires doctrine review before canonical promotion.
sersan_tsis_translation_map_v0_1,sersan_practice_03_donchain,sersan_practice_03_donchain_tr_0031,sersan_practice_03_donchain_rule_0031,strategy_evaluator,TSIS_STRATEGY_ROBUSTNESS_EVALUATOR_CANDIDATE,require,high,hard_gate,backtest|AlphaEvolve,"Record IS/OOS or comparable validation evidence, local stability and selection rationale before the candidate can feed TSIS evaluators or AlphaEvolve.",true,sersan_practice_03_donchain_rule_0031,Candidate translation; requires doctrine review before canonical promotion.
