contract_version,lesson_id,image_id,source_ref,resolved_path,resolution_status,referenced_from_section_ids,visual_type,contains_numbers,contains_code,contains_chart,contains_platform_config,extracted_values_ref,technical_reading_ref,doctrine_relevance,requires_human_review,notes
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0001,../img/001.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/001.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0003,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0001.md,image_evidence_notes/sersan_practice_16_revised_img_0001.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0012,../img/012.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/012.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0003,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0012.md,image_evidence_notes/sersan_practice_16_revised_img_0012.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0013,../img/013.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/013.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0003,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0013.md,image_evidence_notes/sersan_practice_16_revised_img_0013.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0014,../img/014.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/014.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0003,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0014.md,image_evidence_notes/sersan_practice_16_revised_img_0014.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0015,../img/015.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/015.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0003,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0015.md,image_evidence_notes/sersan_practice_16_revised_img_0015.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0016,../img/016.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/016.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0003,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0016.md,image_evidence_notes/sersan_practice_16_revised_img_0016.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0017,../img/017.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/017.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0003,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0017.md,image_evidence_notes/sersan_practice_16_revised_img_0017.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0018,../img/018.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/018.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0004,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0018.md,image_evidence_notes/sersan_practice_16_revised_img_0018.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0019,../img/019.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/019.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0004,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0019.md,image_evidence_notes/sersan_practice_16_revised_img_0019.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0020,../img/020.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/020.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0006,excel_parameter_grid,true,false,false,false,image_evidence_notes/sersan_practice_16_revised_img_0020.md,image_evidence_notes/sersan_practice_16_revised_img_0020.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0021,../img/021.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/021.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0006,excel_parameter_grid,true,false,false,false,image_evidence_notes/sersan_practice_16_revised_img_0021.md,image_evidence_notes/sersan_practice_16_revised_img_0021.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0022,../img/023.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/023.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0006,excel_parameter_grid,true,false,false,false,image_evidence_notes/sersan_practice_16_revised_img_0022.md,image_evidence_notes/sersan_practice_16_revised_img_0022.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0023,../img/022.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/022.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0006,excel_parameter_grid,true,false,false,false,image_evidence_notes/sersan_practice_16_revised_img_0023.md,image_evidence_notes/sersan_practice_16_revised_img_0023.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0024,../img/024.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/024.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0006,excel_parameter_grid,true,false,false,false,image_evidence_notes/sersan_practice_16_revised_img_0024.md,image_evidence_notes/sersan_practice_16_revised_img_0024.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0025,../img/026.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/026.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0006,excel_parameter_grid,true,false,false,false,image_evidence_notes/sersan_practice_16_revised_img_0025.md,image_evidence_notes/sersan_practice_16_revised_img_0025.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0026,../img/025.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/025.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0006,excel_parameter_grid,true,false,false,false,image_evidence_notes/sersan_practice_16_revised_img_0026.md,image_evidence_notes/sersan_practice_16_revised_img_0026.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0027,../img/027.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/027.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0006,excel_parameter_grid,true,false,false,false,image_evidence_notes/sersan_practice_16_revised_img_0027.md,image_evidence_notes/sersan_practice_16_revised_img_0027.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0028,../img/029.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/029.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0028.md,image_evidence_notes/sersan_practice_16_revised_img_0028.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0029,../img/030.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/030.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0029.md,image_evidence_notes/sersan_practice_16_revised_img_0029.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0030,../img/031.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/031.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0030.md,image_evidence_notes/sersan_practice_16_revised_img_0030.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0031,../img/032.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/032.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0031.md,image_evidence_notes/sersan_practice_16_revised_img_0031.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0032,../img/033.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/033.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0032.md,image_evidence_notes/sersan_practice_16_revised_img_0032.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0033,../img/034.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/034.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0033.md,image_evidence_notes/sersan_practice_16_revised_img_0033.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0034,../img/032.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/032.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0034.md,image_evidence_notes/sersan_practice_16_revised_img_0034.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0035,../img/035.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/035.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0035.md,image_evidence_notes/sersan_practice_16_revised_img_0035.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0036,../img/036.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/036.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0036.md,image_evidence_notes/sersan_practice_16_revised_img_0036.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0037,../img/037.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/037.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0037.md,image_evidence_notes/sersan_practice_16_revised_img_0037.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0038,../img/039.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/039.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0038.md,image_evidence_notes/sersan_practice_16_revised_img_0038.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0039,../img/038.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/038.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0039.md,image_evidence_notes/sersan_practice_16_revised_img_0039.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0040,../img/040.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/040.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0040.md,image_evidence_notes/sersan_practice_16_revised_img_0040.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0041,../img/041.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/041.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0041.md,image_evidence_notes/sersan_practice_16_revised_img_0041.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0042,../img/042.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/042.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0042.md,image_evidence_notes/sersan_practice_16_revised_img_0042.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0043,../img/043.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/043.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0043.md,image_evidence_notes/sersan_practice_16_revised_img_0043.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0044,../img/044.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/044.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0044.md,image_evidence_notes/sersan_practice_16_revised_img_0044.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0045,../img/045.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/045.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0045.md,image_evidence_notes/sersan_practice_16_revised_img_0045.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0046,../img/046.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/046.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0046.md,image_evidence_notes/sersan_practice_16_revised_img_0046.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0047,../img/047.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/047.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0047.md,image_evidence_notes/sersan_practice_16_revised_img_0047.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0048,../img/048.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/048.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0048.md,image_evidence_notes/sersan_practice_16_revised_img_0048.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0049,../img/049.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/049.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0049.md,image_evidence_notes/sersan_practice_16_revised_img_0049.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0050,../img/018.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/018.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0050.md,image_evidence_notes/sersan_practice_16_revised_img_0050.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0051,../img/050.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/050.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0051.md,image_evidence_notes/sersan_practice_16_revised_img_0051.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0052,../img/052.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/052.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0052.md,image_evidence_notes/sersan_practice_16_revised_img_0052.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0053,../img/053.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/053.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0053.md,image_evidence_notes/sersan_practice_16_revised_img_0053.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0054,../img/054.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/054.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0054.md,image_evidence_notes/sersan_practice_16_revised_img_0054.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0055,../img/055.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/055.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0055.md,image_evidence_notes/sersan_practice_16_revised_img_0055.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0056,../img/056.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/056.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0056.md,image_evidence_notes/sersan_practice_16_revised_img_0056.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0057,../img/057.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/057.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0057.md,image_evidence_notes/sersan_practice_16_revised_img_0057.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0058,../img/058.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/058.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0058.md,image_evidence_notes/sersan_practice_16_revised_img_0058.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_16_revised,sersan_practice_16_revised_img_0059,../img/059.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/26-practice-16/img/059.png,resolved_lesson_fallback,sersan_practice_16_revised_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_16_revised_img_0059.md,image_evidence_notes/sersan_practice_16_revised_img_0059.md,critical,true,automated contextual image reading; numeric OCR not performed
