contract_version,lesson_id,image_id,source_ref,resolved_path,resolution_status,referenced_from_section_ids,visual_type,contains_numbers,contains_code,contains_chart,contains_platform_config,extracted_values_ref,technical_reading_ref,doctrine_relevance,requires_human_review,notes
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_012,../02_workshops/19-practice-09/img/012.png,02_workshops/19-practice-09/img/012.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0004,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_013,../02_workshops/19-practice-09/img/013.png,02_workshops/19-practice-09/img/013.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0004,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_009,../02_workshops/19-practice-09/img/009.png,02_workshops/19-practice-09/img/009.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0004,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_014,../02_workshops/19-practice-09/img/014.png,02_workshops/19-practice-09/img/014.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0004,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_016,../02_workshops/19-practice-09/img/016.png,02_workshops/19-practice-09/img/016.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0004,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_017,../02_workshops/19-practice-09/img/017.png,02_workshops/19-practice-09/img/017.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_018,../02_workshops/19-practice-09/img/018.png,02_workshops/19-practice-09/img/018.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_019,../02_workshops/19-practice-09/img/019.png,02_workshops/19-practice-09/img/019.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_020,../02_workshops/19-practice-09/img/020.png,02_workshops/19-practice-09/img/020.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,execution_chart,False,False,True,False,image_evidence_notes/sersan_practice_09_revision_apolo_img_020.md,image_evidence_notes/sersan_practice_09_revision_apolo_img_020.md,critical,True,Captura del tramo COVID/halt donde el backtest obtiene un beneficio no ejecutable; sostiene la regla de penalizar fills no realistas.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_021,../02_workshops/19-practice-09/img/021.png,02_workshops/19-practice-09/img/021.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_022,../02_workshops/19-practice-09/img/022.png,02_workshops/19-practice-09/img/022.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_023,../02_workshops/19-practice-09/img/023.png,02_workshops/19-practice-09/img/023.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_024,../02_workshops/19-practice-09/img/024.png,02_workshops/19-practice-09/img/024.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_164,../02_workshops/19-practice-09/img/164.png,02_workshops/19-practice-09/img/164.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_027,../02_workshops/19-practice-09/img/027.png,02_workshops/19-practice-09/img/027.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_026,../02_workshops/19-practice-09/img/026.png,02_workshops/19-practice-09/img/026.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_028,../02_workshops/19-practice-09/img/028.png,02_workshops/19-practice-09/img/028.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_165,../02_workshops/19-practice-09/img/165.png,02_workshops/19-practice-09/img/165.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_029,../02_workshops/19-practice-09/img/029.png,02_workshops/19-practice-09/img/029.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_031,../02_workshops/19-practice-09/img/031.png,02_workshops/19-practice-09/img/031.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_032,../02_workshops/19-practice-09/img/032.png,02_workshops/19-practice-09/img/032.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_033,../02_workshops/19-practice-09/img/033.png,02_workshops/19-practice-09/img/033.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_035,../02_workshops/19-practice-09/img/035.png,02_workshops/19-practice-09/img/035.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_036,../02_workshops/19-practice-09/img/036.png,02_workshops/19-practice-09/img/036.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_037,../02_workshops/19-practice-09/img/037.png,02_workshops/19-practice-09/img/037.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_038,../02_workshops/19-practice-09/img/038.png,02_workshops/19-practice-09/img/038.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0005,optimization_heatmap,True,False,False,False,image_evidence_notes/sersan_practice_09_revision_apolo_img_038.md,image_evidence_notes/sersan_practice_09_revision_apolo_img_038.md,high,True,Mapa de optimizacion Per_01 vs Var_01 con TSI/PPC y totales; evidencia de lectura por zonas y no por ranking aislado.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_040,../02_workshops/19-practice-09/img/040.png,02_workshops/19-practice-09/img/040.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,optimization_surface,True,False,True,False,image_evidence_notes/sersan_practice_09_revision_apolo_img_040.md,image_evidence_notes/sersan_practice_09_revision_apolo_img_040.md,medium,True,Comparacion de tabla dinamica y superficie 3D; la escala visual puede inducir conclusiones falsas.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_041,../02_workshops/19-practice-09/img/041.png,02_workshops/19-practice-09/img/041.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_042,../02_workshops/19-practice-09/img/042.png,02_workshops/19-practice-09/img/042.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_043,../02_workshops/19-practice-09/img/043.png,02_workshops/19-practice-09/img/043.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_166,../02_workshops/19-practice-09/img/166.png,02_workshops/19-practice-09/img/166.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_167,../02_workshops/19-practice-09/img/167.png,02_workshops/19-practice-09/img/167.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_168,../02_workshops/19-practice-09/img/168.png,02_workshops/19-practice-09/img/168.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_169,../02_workshops/19-practice-09/img/169.png,02_workshops/19-practice-09/img/169.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_170,../02_workshops/19-practice-09/img/170.png,02_workshops/19-practice-09/img/170.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_046,../02_workshops/19-practice-09/img/046.png,02_workshops/19-practice-09/img/046.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_049,../02_workshops/19-practice-09/img/049.png,02_workshops/19-practice-09/img/049.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,optimization_heatmap,True,False,False,False,image_evidence_notes/sersan_practice_09_revision_apolo_img_049.md,image_evidence_notes/sersan_practice_09_revision_apolo_img_049.md,high,True,Zoom de mapa Per_01 vs Var_01; evidencia de zonas candidatas y necesidad de vecinos.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_047,../02_workshops/19-practice-09/img/047.png,02_workshops/19-practice-09/img/047.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_171,../02_workshops/19-practice-09/img/171.png,02_workshops/19-practice-09/img/171.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_173,../02_workshops/19-practice-09/img/173.png,02_workshops/19-practice-09/img/173.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_172,../02_workshops/19-practice-09/img/172.png,02_workshops/19-practice-09/img/172.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_047_ref_02,../02_workshops/19-practice-09/img/047.png,02_workshops/19-practice-09/img/047.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_048,../02_workshops/19-practice-09/img/048.png,02_workshops/19-practice-09/img/048.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_049_ref_02,../02_workshops/19-practice-09/img/049.png,02_workshops/19-practice-09/img/049.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,optimization_heatmap,True,False,False,False,image_evidence_notes/sersan_practice_09_revision_apolo_img_049_ref_02.md,image_evidence_notes/sersan_practice_09_revision_apolo_img_049_ref_02.md,high,True,Zoom de mapa Per_01 vs Var_01; evidencia de zonas candidatas y necesidad de vecinos.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_050,../02_workshops/19-practice-09/img/050.png,02_workshops/19-practice-09/img/050.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_051,../02_workshops/19-practice-09/img/051.png,02_workshops/19-practice-09/img/051.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_052,../02_workshops/19-practice-09/img/052.png,02_workshops/19-practice-09/img/052.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_174,../02_workshops/19-practice-09/img/174.png,02_workshops/19-practice-09/img/174.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_053,../02_workshops/19-practice-09/img/053.png,02_workshops/19-practice-09/img/053.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,optimization_heatmap,True,False,False,False,image_evidence_notes/sersan_practice_09_revision_apolo_img_053.md,image_evidence_notes/sersan_practice_09_revision_apolo_img_053.md,high,True,Mapa Var_02 vs Var_03; muestra tolerancia relativa del stop y sensibilidad del take profit.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_055,../02_workshops/19-practice-09/img/055.png,02_workshops/19-practice-09/img/055.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_175,../02_workshops/19-practice-09/img/175.png,02_workshops/19-practice-09/img/175.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_176,../02_workshops/19-practice-09/img/176.png,02_workshops/19-practice-09/img/176.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_056,../02_workshops/19-practice-09/img/056.png,02_workshops/19-practice-09/img/056.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_057,../02_workshops/19-practice-09/img/057.png,02_workshops/19-practice-09/img/057.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,optimization_heatmap,True,False,False,False,image_evidence_notes/sersan_practice_09_revision_apolo_img_057.md,image_evidence_notes/sersan_practice_09_revision_apolo_img_057.md,high,True,Mapa de exits con zonas remarcadas; sostiene el filtrado de Var_02/Var_03 por robustez visual.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_177,../02_workshops/19-practice-09/img/177.png,02_workshops/19-practice-09/img/177.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_058,../02_workshops/19-practice-09/img/058.png,02_workshops/19-practice-09/img/058.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_059,../02_workshops/19-practice-09/img/059.png,02_workshops/19-practice-09/img/059.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_060,../02_workshops/19-practice-09/img/060.png,02_workshops/19-practice-09/img/060.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_061,../02_workshops/19-practice-09/img/061.png,02_workshops/19-practice-09/img/061.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_062,../02_workshops/19-practice-09/img/062.png,02_workshops/19-practice-09/img/062.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_063,../02_workshops/19-practice-09/img/063.png,02_workshops/19-practice-09/img/063.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,screenshot_or_slide,False,False,False,False,,,low,False,Imagen indexada estructuralmente; no se promueve como evidencia doctrinal en este piloto.
sersan_image_evidence_index_v0_1,sersan_practice_09_revision_apolo,sersan_practice_09_revision_apolo_img_064,../02_workshops/19-practice-09/img/064.png,02_workshops/19-practice-09/img/064.png,resolved_direct,sersan_practice_09_revision_apolo_sec_0006,optimization_table,True,False,False,False,image_evidence_notes/sersan_practice_09_revision_apolo_img_064.md,image_evidence_notes/sersan_practice_09_revision_apolo_img_064.md,high,True,Tabla de candidatos donde un cambio pequeno de Var_01 cambia unos 20 trades; evidencia de granularidad potencialmente gruesa.
